id-sum;anio;mes;dia;fecha;franja;tipo;subtipo;uso_arma;uso_moto;barrio;comuna;latitud;longitud;cantidad
7179;2023;MARZO;LUNES;27/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.572.167;-58.488.440;1
7180;2023;MARZO;LUNES;27/3/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;-34.656.581;-58.413.266;1
7181;2023;MARZO;LUNES;27/3/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA LUGANO;8;-34.683.923;-58.469.631;1
7182;2023;MARZO;LUNES;27/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;-34.638.008;-58.376.277;1
7183;2023;MARZO;MARTES;28/3/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;PUERTO MADERO;1;-34.623.923;-58.365.513;1
7184;2023;MARZO;MARTES;28/3/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7185;2023;MARZO;MARTES;28/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;NULL;NULL;1
7186;2023;MARZO;MARTES;28/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SANTA RITA;11;-34.611.750;-58.484.778;1
7187;2023;MARZO;MARTES;28/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SANTA RITA;11;-34.615.264;-58.480.720;1
7188;2023;MARZO;LUNES;27/3/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;RECOLETA;2;-34.593.083;-58.408.379;1
7189;2023;MARZO;MARTES;28/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.601.842;-58.444.310;1
7190;2023;MARZO;MARTES;28/3/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.660.742;-58.475.131;1
7191;2023;MARZO;MARTES;28/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA LURO;10;-34.633.894;-58.504.973;1
7192;2023;MARZO;LUNES;27/3/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.597.762;-58.420.167;1
7193;2023;MARZO;MARTES;28/3/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.600.974;-58.449.432;1
7194;2023;MARZO;LUNES;20/3/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE PATRICIOS;4;-34.630.872;-58.406.337;1
7195;2023;MARZO;MARTES;28/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.586.071;-58.435.705;1
7196;2023;MARZO;MARTES;28/3/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;SAN NICOLAS;1;NULL;NULL;1
7197;2023;MARZO;MARTES;28/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SANTA RITA;11;-34.614.426;-58.479.021;1
7198;2023;MARZO;MARTES;28/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;-34.637.372;-58.369.678;1
7199;2023;MARZO;MARTES;28/3/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;VELEZ SARSFIELD;10;-34.629.057;-58.496.393;1
7200;2023;MARZO;MARTES;28/3/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;NULL;NULL;1
7201;2023;MARZO;MARTES;28/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA REAL;10;-34.621.762;-58.530.122;1
7202;2023;MARZO;LUNES;27/3/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;SAN CRISTOBAL;3;-34.624.769;-58.410.372;1
7203;2023;MARZO;MARTES;28/3/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7204;2023;MARZO;MARTES;28/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;15;-34.600.880;-58.431.158;1
7205;2023;MARZO;MARTES;28/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.556.578;-58.424.491;1
7206;2023;MARZO;MARTES;28/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;NULL;NULL;1
7207;2023;MARZO;MARTES;28/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7208;2023;MARZO;MARTES;28/3/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE PATRICIOS;4;-34.647.133;-58.408.475;1
7209;2023;MARZO;MARTES;28/3/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;RECOLETA;2;-34.595.862;-58.393.319;1
7210;2023;MARZO;MARTES;28/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;NUÑEZ;13;-34.553.989;-58.467.027;1
7211;2023;MARZO;MARTES;28/3/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;-34.650.107.999.999;-58.490.245.999.999;1
7212;2023;MARZO;MIÉRCOLES;29/3/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;7;-34.644.466;-58.446.099;1
7213;2023;MARZO;MIÉRCOLES;29/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;-34.659.367;-58.418.139;1
7214;2023;MARZO;MIÉRCOLES;29/3/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.571.314;-58.493.245;1
7215;2023;MARZO;MIÉRCOLES;29/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;AGRONOMIA;15;-34.598.250;-58.482.127;1
7216;2023;MARZO;VIERNES;10/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;FLORESTA;10;-34.625.142;-58.485.923;1
7217;2023;MARZO;MIÉRCOLES;29/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;BELGRANO;13;-34.551.702;-58.445.358;1
7218;2023;MARZO;MIÉRCOLES;29/3/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.550.962;-58.492.797;1
7219;2023;MARZO;MIÉRCOLES;29/3/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE PATRICIOS;4;-34.644.580;-58.397.282;1
7220;2023;MARZO;MIÉRCOLES;29/3/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;-34.641.119;-58.369.099;1
7221;2023;MARZO;MIÉRCOLES;29/3/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;NULL;NULL;1
7222;2023;MARZO;MIÉRCOLES;29/3/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;NULL;NULL;1
7223;2023;MARZO;MIÉRCOLES;29/3/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;15;-34.595.514;-58.428.093;1
7224;2023;MARZO;MIÉRCOLES;29/3/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.647.965;-58.487.644;1
7225;2023;MARZO;MIÉRCOLES;29/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;PATERNAL;15;-34.603.660;-58.472.770;1
7226;2023;MARZO;MIÉRCOLES;29/3/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.583.394;-58.441.270;1
7227;2023;MARZO;MIÉRCOLES;22/3/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SANTA RITA;11;-34.622.077;-58.480.764;1
7228;2023;MARZO;MIÉRCOLES;29/3/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.585.151;-58.415.956;1
7229;2023;MARZO;MIÉRCOLES;29/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;SAN CRISTOBAL;3;-34.624.226;-58.405.818;1
7230;2023;MARZO;MIÉRCOLES;29/3/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;PUERTO MADERO;1;-34.617.961;-58.364.942;1
7231;2023;MARZO;MIÉRCOLES;29/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA DEVOTO;11;-34.612.765;-58.518.267;1
7232;2023;MARZO;MIÉRCOLES;29/3/2023;22;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.586.849;-58.413.235;1
7233;2023;MARZO;MIÉRCOLES;29/3/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.552.791;-58.475.102;1
7234;2023;MARZO;JUEVES;30/3/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.580.580;-58.422.607;1
7235;2023;ENERO;VIERNES;20/1/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.609.603;-58.380.659;1
7236;2023;MARZO;JUEVES;30/3/2023;2;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA PUEYRREDON;12;-34.569.999;-58.509.038;1
7237;2023;MARZO;JUEVES;30/3/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;11;-34.620.496;-58.474.189;1
7238;2023;MARZO;JUEVES;30/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;FLORESTA;10;-34.633.829;-58.478.654;1
7239;2023;MARZO;JUEVES;30/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.660.269;-58.473.208;1
7240;2023;MARZO;JUEVES;30/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.596.614;-58.438.354;1
7241;2023;MARZO;JUEVES;30/3/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.597.825;-58.417.268;1
7242;2023;MARZO;JUEVES;30/3/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;SAN NICOLAS;3;NULL;NULL;1
7243;2023;MARZO;JUEVES;30/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.582.841;-58.410.470;1
7244;2023;MARZO;JUEVES;30/3/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7245;2023;MARZO;JUEVES;30/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA ORTUZAR;15;-34.582.643;-58.470.871;1
7246;2023;MARZO;JUEVES;30/3/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.581.385;-58.414.967;1
7247;2023;MARZO;JUEVES;30/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.542.264;-58.477.680;1
7248;2023;MARZO;JUEVES;30/3/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.539.371;-58.475.488;1
7249;2023;MARZO;JUEVES;30/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.578.682;-58.406.920;1
7250;2023;MARZO;JUEVES;30/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SANTA RITA;11;-34.611.758;-58.479.372;1
7251;2023;MARZO;VIERNES;31/3/2023;2;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;NULL;NULL;1
7252;2023;MARZO;VIERNES;31/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;NUÑEZ;13;-34.552.751;-58.465.134;1
7253;2023;MARZO;VIERNES;31/3/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.577.801;-58.492.260;1
7254;2023;MARZO;VIERNES;31/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA PUEYRREDON;12;-34.586.285;-58.502.186;1
7255;2023;MARZO;VIERNES;31/3/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;-34.608.034;-58.443.743;1
7256;2023;MARZO;VIERNES;31/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;CHACARITA;15;NULL;NULL;1
7257;2023;MARZO;VIERNES;31/3/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.640.558;-58.529.939;1
7258;2023;MARZO;VIERNES;31/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;-34.644.694;-58.414.011;1
7259;2023;MARZO;VIERNES;31/3/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.593.353;-58.445.823;1
7260;2023;MARZO;JUEVES;30/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA GRAL. MITRE;11;-34.610.615;-58.466.561;1
7261;2023;MARZO;VIERNES;31/3/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;BELGRANO;12;-34.568.325;-58.471.962;1
7262;2023;MARZO;VIERNES;31/3/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.550.099;-58.500.426;1
7263;2023;MARZO;JUEVES;30/3/2023;23;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.547.412;-58.469.402;1
7264;2023;MARZO;VIERNES;31/3/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.566.023;-58.505.008;1
7265;2023;MARZO;VIERNES;31/3/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;5;NULL;NULL;1
7266;2023;MARZO;MIÉRCOLES;29/3/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;-34.573.144.841.495;-5.843.881.984.203;1
7267;2023;MARZO;JUEVES;30/3/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.597.825;-58.417.268;1
7268;2023;MARZO;VIERNES;31/3/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;12;-34.571.406;-58.506.673;1
7269;2023;MARZO;VIERNES;31/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.601.910;-58.454.476;1
7270;2023;MARZO;VIERNES;31/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.554.968;-58.488.723;1
7271;2023;MARZO;VIERNES;31/3/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;-34.645.245;-58.375.830;1
7272;2023;MARZO;VIERNES;31/3/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA RIACHUELO;8;NULL;NULL;1
7273;2023;MARZO;VIERNES;31/3/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;SAAVEDRA;12;-34.548.370;-58.493.326;1
7274;2023;MARZO;VIERNES;31/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.600.618;-58.436.807;1
7275;2023;MARZO;VIERNES;31/3/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7276;2023;ENERO;LUNES;2/1/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.581.076;-58.429.322;1
7277;2023;ENERO;MARTES;3/1/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7278;2023;ENERO;MARTES;3/1/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.595.361;-58.381.492;1
7279;2023;ENERO;MARTES;3/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.611.874;-58.381.210;1
7280;2023;ENERO;MARTES;3/1/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.603.337;-58.404.073;1
7281;2023;ENERO;MARTES;3/1/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7282;2023;ENERO;MIÉRCOLES;4/1/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;COLEGIALES;13;-34.569.792;-58.445.476;1
7283;2023;ENERO;MIÉRCOLES;4/1/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;7;-34.632.087;-58.472.053;1
7284;2023;ENERO;JUEVES;5/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.641.438;-58.522.192;1
7285;2023;ENERO;JUEVES;5/1/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.609.233;-58.391.962;1
7286;2023;ENERO;JUEVES;5/1/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.625.084;-58.382.379;1
7287;2023;ENERO;VIERNES;6/1/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;4;-34.634.121;-58.390.359;1
7288;2023;ENERO;VIERNES;6/1/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;-34.652.015;-58.416.374;1
7289;2023;ENERO;VIERNES;6/1/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.647.569;-58.468.185;1
7290;2023;ENERO;VIERNES;6/1/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;BELGRANO;13;-34.553.829;-58.440.400;1
7291;2023;ENERO;SÁBADO;7/1/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;5;NULL;NULL;1
7292;2023;ENERO;SÁBADO;7/1/2023;11;Vialidad;Lesiones por siniestros viales;NO;NO;SAN TELMO;1;-34.623.641;-58.366.743;1
7293;2023;ENERO;SÁBADO;7/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.640.381;-58.518.633;1
7294;2023;ENERO;DOMINGO;8/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.617.637;-58.380.282;1
7295;2023;ENERO;VIERNES;6/1/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.650.600;-58.518.264;1
7296;2023;ENERO;LUNES;9/1/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;NULL;NULL;1
7297;2023;ENERO;LUNES;9/1/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.612.146;-58.391.881;1
7298;2023;ENERO;LUNES;9/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.611.656;-58.386.196;1
7299;2023;ENERO;MARTES;10/1/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;COGHLAN;12;-34.556.155;-58.475.193;1
7300;2023;ENERO;MIÉRCOLES;11/1/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.622.389;-58.385.837;1
7301;2023;ENERO;MIÉRCOLES;11/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.627.061;-58.385.736;1
7302;2023;ENERO;JUEVES;12/1/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;4;-34.629.326;-58.390.932;1
7303;2023;ENERO;JUEVES;12/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;SAN CRISTOBAL;3;-34.623.057;-58.396.368;1
7304;2023;ENERO;JUEVES;12/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.595.099;-58.378.509;1
7305;2023;ENERO;JUEVES;12/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.654.950;-58.521.851;1
7306;2023;ENERO;JUEVES;12/1/2023;21;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.648.351;-58.507.672;1
7307;2023;ENERO;VIERNES;13/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;-34.651.017;-58.406.114;1
7308;2023;ENERO;VIERNES;13/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;RECOLETA;2;NULL;NULL;1
7309;2023;ENERO;VIERNES;13/1/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.598.079;-58.384.101;1
7310;2023;ENERO;SÁBADO;14/1/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.646.001;-58.467.123;1
7311;2023;ENERO;MARTES;10/1/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA SOLDATI;8;-34.673.150;-58.458.364;1
7312;2023;ENERO;SÁBADO;14/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.630.726;-58.381.636;1
7313;2023;ENERO;SÁBADO;14/1/2023;23;Vialidad;Lesiones por siniestros viales;NO;NO;NUEVA POMPEYA;4;NULL;NULL;1
7314;2023;ENERO;DOMINGO;15/1/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.617.644;-58.380.691;1
7315;2023;ENERO;DOMINGO;15/1/2023;5;Vialidad;Lesiones por siniestros viales;NO;NO;FLORESTA;10;-34.627.701;-58.490.220;1
7316;2023;ENERO;LUNES;16/1/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7317;2023;ENERO;LUNES;16/1/2023;11;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.592.839;-58.378.812;1
7318;2023;ENERO;LUNES;16/1/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;SAN NICOLAS;1;-34.601.791;-58.388.856;1
7319;2023;ENERO;MARTES;17/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.626.082;-58.379.017;1
7320;2023;ENERO;MARTES;17/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;PALERMO;14;-34.592.198;-58.423.322;1
7321;2023;ENERO;MARTES;17/1/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.598.176;-58.385.550;1
7322;2023;ENERO;MIÉRCOLES;18/1/2023;9;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA URQUIZA;15;-34.583.177;-58.485.959;1
7323;2023;ENERO;MIÉRCOLES;18/1/2023;23;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;NULL;NULL;1
7324;2023;ENERO;JUEVES;19/1/2023;2;Vialidad;Lesiones por siniestros viales;NO;NO;BOEDO;5;-34.625.435;-58.416.104;1
7325;2023;ENERO;JUEVES;19/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.612.569;-58.389.843;1
7326;2023;ENERO;JUEVES;19/1/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.612.943;-58.386.173;1
7327;2023;ENERO;VIERNES;20/1/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA CRESPO;15;-34.597.136;-58.436.954;1
7328;2023;ENERO;VIERNES;20/1/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;7;-34.628.920;-58.470.438;1
7329;2023;ENERO;VIERNES;20/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.599.069;-58.382.097;1
7330;2023;ENERO;SÁBADO;21/1/2023;7;Vialidad;Lesiones por siniestros viales;NO;NO;CABALLITO;6;NULL;NULL;1
7331;2023;ENERO;DOMINGO;22/1/2023;2;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.614.671;-58.387.502;1
7332;2023;ENERO;DOMINGO;22/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;VILLA DEL PARQUE;11;-34.603.548;-58.496.844;1
7333;2023;ENERO;VIERNES;20/1/2023;20;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.596.726;-58.381.840;1
7334;2023;ENERO;LUNES;23/1/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.645.253;-58.512.349;1
7335;2023;ENERO;LUNES;23/1/2023;19;Vialidad;Lesiones por siniestros viales;NO;NO;SAN NICOLAS;1;-34.599.958;-58.391.470;1
7336;2023;ENERO;MARTES;24/1/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;FLORES;7;-34.645.570;-58.459.542;1
7337;2023;ENERO;MARTES;24/1/2023;12;Vialidad;Lesiones por siniestros viales;NO;NO;BARRACAS;4;-34.648.625;-58.395.654;1
7338;2023;ENERO;MIÉRCOLES;25/1/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.602.221;-58.399.724;1
7339;2023;ENERO;MIÉRCOLES;25/1/2023;17;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.610.431;-58.393.345;1
7340;2023;ENERO;MIÉRCOLES;25/1/2023;23;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.627.007;-58.384.357;1
7341;2023;ENERO;JUEVES;26/1/2023;1;Vialidad;Lesiones por siniestros viales;NO;NO;ALMAGRO;6;-34.603.927;-58.432.333;1
7342;2023;ENERO;JUEVES;26/1/2023;14;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.596.280;-58.373.160;1
7343;2023;ENERO;JUEVES;26/1/2023;18;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.653.662;-58.481.060;1
7344;2023;ENERO;JUEVES;26/1/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.650.101;-58.526.941;1
7345;2023;ENERO;VIERNES;27/1/2023;0;Vialidad;Lesiones por siniestros viales;NO;NO;LINIERS;9;-34.652.264;-58.516.073;1
7346;2023;ENERO;DOMINGO;29/1/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.619.753;-58.381.450;1
7347;2023;ENERO;MARTES;31/1/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;NULL;NULL;NULL;NULL;1
7348;2023;ENERO;MARTES;31/1/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.590.113;-58.373.268;1
7349;2023;FEBRERO;JUEVES;2/2/2023;6;Vialidad;Lesiones por siniestros viales;NO;NO;BALVANERA;3;-34.609.430;-58.408.830;1
7350;2023;FEBRERO;VIERNES;3/2/2023;22;Vialidad;Lesiones por siniestros viales;NO;NO;RETIRO;1;-34.592.734;-58.375.313;1
7351;2023;FEBRERO;SÁBADO;4/2/2023;4;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;NULL;NULL;1
7352;2023;FEBRERO;SÁBADO;4/2/2023;10;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;NULL;NULL;1
7353;2023;FEBRERO;VIERNES;3/2/2023;13;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.622.633;-58.389.894;1
7354;2023;FEBRERO;DOMINGO;5/2/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.632.540;-58.388.910;1
7355;2023;ENERO;VIERNES;20/1/2023;16;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.620.135;-58.390.203;1
7356;2023;FEBRERO;LUNES;6/2/2023;8;Vialidad;Lesiones por siniestros viales;NO;NO;PARQUE AVELLANEDA;9;-34.641.301;-58.479.928;1
7357;2023;FEBRERO;LUNES;6/2/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;MONSERRAT;1;-34.614.189;-58.380.432;1
7358;2023;FEBRERO;LUNES;6/2/2023;15;Vialidad;Lesiones por siniestros viales;NO;NO;CONSTITUCION;1;-34.627.779;-58.391.008;1
